,index,Unnamed: 0,id,user_location,text,created_at,username,lang,retweet_count,reply_count,like_count,quote_count,sentiment,topic
102,618,618,1464498126971027464,"Richmond Hill, Ontario, Canada",Big fat Indian weddings in full swing as COVID peters out https://t.co/0k6L0kogQe,2021-11-27 07:35:37+00:00,arvindvijh,en,0,0,0,0,Neutral,6
103,28,28,1464035073137676289,Canada,"You knew this was coming…

COVID-19 vaccine for babies and toddlers could be approved early 2022, chief public health officer says | CBC News https://t.co/YcKE0fGKBD",2021-11-26 00:55:36+00:00,JoeCanada4Life,en,2,1,2,0,Neutral,5
104,170,170,1464175966905901058,Canada🇨🇦,"A new covid-variant’s allegedly emerged from South Africa.

Watch it miraculously (conveniently?) spread across the ocean just in time for the holidays.

…

I’m telling you—not even Hollywood would give the ‘OK’ to a script this predictably bad.",2021-11-26 10:15:28+00:00,drawnbybon,en,4,5,36,0,Negative ,2
105,680,680,1464610873117454344,"Ottawa, Ontario, Canada","Yes, this is so. I can’t believe people don’t understand this already.

On the other hand, some *do* enjoy a fun game of “Covid Variant Whack-a-mole™️”. 😖 https://t.co/yxgN16iPoD",2021-11-27 15:03:37+00:00,rantonstupidity,en,0,0,0,0,Neutral,6
106,735,735,1464657259305132042,"Calgary, AB","Boring!
Covid isn’t going Away. 
If you’re vulnerable … isolate! https://t.co/hUpwHDRdse",2021-11-27 18:07:57+00:00,vincent59_p,en,0,0,0,0,Negative,6
107,704,704,1464629017135489034,"Newmarket, Ontario, Canada",Ontario reports 854 new COVID cases today https://t.co/j9DTSHA82u,2021-11-27 16:15:43+00:00,darrylwolk,en,0,0,0,0,Neutral,4
108,11,11,1464025084713177097,"Charlottetown, Prince Edward Island",Most cloth masks do not provide control of aerosols https://t.co/2w1yU3laji,2021-11-26 00:15:55+00:00,sdpate,en,0,0,0,0,Neutral,4
109,136,136,1464109653672013829,"Ottawa, Ontario","Don’t worry, nothing to see here. Just rounding up free, healthy citizens in army trucks and taking them against their will to camps. 

This can’t possibly happen in Canada. I mean Australia and Canada are so different. We’re good. 😮‍💨 https://t.co/CtUKvcmnKO",2021-11-26 05:51:57+00:00,_elissa10,en,0,2,1,0,Neutral,6
110,730,730,1464653213697781761,"Ontario, Canada",What we know about the new coronavirus variant omicron | CBC News https://t.co/vPbYrruADd,2021-11-27 17:51:52+00:00,CindyVien,en,0,0,0,0,Neutral,2
111,1106,1106,1465065817599623174,"Toronto, Ontario",This is from the south park post covid special btw which was pretty good https://t.co/Isn1tdat44,2021-11-28 21:11:25+00:00,PanderShirts,en,0,1,4,0,Neutral,6
112,563,563,1464428633678913540,"Prince Albert, Saskatchewan",So we have a new variant of covid lmao yeah probably because the World Health wants it that way a never ending pandemic. In my opinion.,2021-11-27 02:59:28+00:00,jared18729,en,0,0,0,0,Negative,2
113,307,307,1464284805269495809,"Toronto, Ontario","Congratulations to ORT Conference Grant awardee, Annie Jiang. Annie is a master's student in Dr. Chung-Wai Chow's lab. She presented her research studying the lung function of COVID-19 survivors at the 2021 American Thoracic Society International Conference. #Congratulations 🎉 https://t.co/AbuUDQDAvu",2021-11-26 17:27:57+00:00,uhntrainees,en,0,0,3,0,Neutral,5
114,154,154,1464139754891472901,"Vancouver, British Columbia","Health-Care Workers With Long COVID Are Being Dismissed - The Atlantic

Dismissal of symptoms and diseases such as #MEcfs, #FM and now #LongCovid is a disturbing trend in health care. #Medicine must do better. #cdnhealth #hcldr  https://t.co/d1YEZFEchZ",2021-11-26 07:51:34+00:00,mefmbc,en,3,0,4,1,Neutral,5
115,57,57,1464051235644923904,"Ontario, Canada","“For the secondary analysis limited to the period of delta variant predominance in Massachusetts, we observed an adjusted VE of 76.5%. Independently, we found NO re-infection among those with prior COVID.” https://t.co/pTvjlEtgLd",2021-11-26 01:59:49+00:00,MarionMartin199,en,0,0,0,0,Neutral,5
116,14,14,1464026990428758017,"South Bruce, Ontario","Better numbers to compare, here.  https://t.co/RUxnhb8Sui",2021-11-26 00:23:29+00:00,jessielorraine,en,0,0,0,0,Neutral,5
117,463,463,1464371317667504128,"Toronto, Ontario",Back in film school we’d call this a third-act twist! #COVID19  #Omicron #4thWave https://t.co/DDTBzwtufI,2021-11-26 23:11:43+00:00,GelmanProducer,en,0,1,0,0,Neutral,2
118,416,416,1464341139482312707,Canada,"FUREY FACTOR: NEW COVID VARIANT: Should Justin Trudeau shut down all of our borders? #Canada
https://t.co/9KuPYnKWv9",2021-11-26 21:11:48+00:00,torynowdotcom,en,0,0,0,0,Neutral,2
119,6,6,1464021903266488323,"Winnipeg, Canada",'Just a little pinch': Manitoba kids get some of province's 1st doses of pediatric COVID-19 vaccine | CBC News https://t.co/cuUR8vRNxX,2021-11-26 00:03:16+00:00,coubroughCBC,en,0,1,3,0,Neutral,4
120,799,799,1464711621704568834,"dauphin,manitoba",Central Ohio woman shares her near-death COVID-19 experience https://t.co/7kzT39wuP2 via @YouTube,2021-11-27 21:43:58+00:00,inky_mark,en,0,0,1,0,Neutral,5
121,73,73,1464059306702086149,"Victoria, Canada","South Africa to be put on England’s travel red list over new Covid variant
Oh No!  The danger of not vaccinating everyone in the world equally.  https://t.co/ghtBlKOd5d",2021-11-26 02:31:54+00:00,sjandrews76,en,0,0,1,0,Neutral,4
122,620,620,1464502235673550854,"Montreal, Canada","https://t.co/3DCElavV0P

🔥 Covid-19: Omicron declared 'of concern', and Whitty's 'greatest worry'

#OMICRON",2021-11-27 07:51:56+00:00,taypeinternat,en,0,0,0,0,Neutral,2
123,684,684,1464618923505197058,Latitude & longitude au Canada,"#Pfizer, #Moderna #mRNA #Vaccines Increase’ #Heart #Attack Risk, Renowned #Cardiologist Warns
https://t.co/ItSikZlo0q",2021-11-27 15:35:37+00:00,_aquariusmac,en,0,0,0,0,Neutral,5
124,688,688,1464621001837146112,"Alberta, Canada","""A number of pharmaceutical firms, including AstraZeneca, Moderna, Novavax and Pfizer, said they have plans in place to adapt their vaccines in light of the emergence of omicron."" 

Excellent. https://t.co/oEAeaIPH7X",2021-11-27 15:43:52+00:00,CoconutKevy,en,0,0,0,0,Postivie,5
125,311,311,1464286772490223617,"Victoria, British Columbia, Canada","But the rich nations are very quick to share panic porn
#COVID19 #SanitaryDictatorship https://t.co/7og7lTmfSs",2021-11-26 17:35:46+00:00,KMGVictoria,en,0,0,1,0,Neutral,6
126,651,651,1464588754430181381,"Kitchener- Waterloo, Ontario",Book your child's COVID van appt here! https://t.co/OIp2kdv7u2,2021-11-27 13:35:44+00:00,IanMcLeanKW,en,0,0,3,0,Neutral,6
127,518,518,1464399872208035846,"Chatham, Ontario",Covid actually originated in a bowling alley,2021-11-27 01:05:11+00:00,BurnerWjp,en,0,1,11,0,Neutral,6
128,487,487,1464383379374227462,"Thunder Bay, Ontario, Canada",https://t.co/iVgTqeGxIH: VIDEO: Local kids get COVID-19 vaccine [https://t.co/t7Qs3mfi9J] #TBay #ThunderBay,2021-11-26 23:59:39+00:00,HelloTBay,en,0,0,0,0,Neutral,5
129,1024,1024,1464991403310727182,"Toronto, Ontario",Shot 📷 of Dr. Peter Juni of #Ontario #COVID19 #Science Advisory Table for the @TorontoStar #photography #photojournalism #onassignment https://t.co/TeWyhqiAOv,2021-11-28 16:15:43+00:00,GiovanniCapriot,en,1,1,4,0,Neutral,6
130,222,222,1464232419540807690,"Toronto, Ontario",I am sick of covid clickbait 😭,2021-11-26 13:59:47+00:00,rabia_ejaz,en,0,2,2,0,Negative,6
131,529,529,1464403914976120834,"New Westminster, BC.",WHO Says New Omicron COVID-19 Strain 'Variant of Concern' https://t.co/x2NOkwglUt,2021-11-27 01:21:15+00:00,BradPorcellato,en,0,0,0,0,Neutral,2
132,868,868,1464769981665759235,Canada,Czech prime minister Andrej Babis said earlier Saturday that the woman had been in Namibia and flew back to the Czech Republic via South Africa and Dubai. Babis said the woman was vaccinated and had mild symptoms of the disease. https://t.co/7ugY7txHhT,2021-11-28 01:35:52+00:00,Sean_khatibi,en,1,0,1,0,Neutral,5
133,421,421,1464343135694241801,"Oakville, Ontario",When will the world get rid of COVID? 😔😔😔,2021-11-26 21:19:44+00:00,Moizzzyy,en,0,0,0,0,Neutral,6
134,840,840,1464743815164612611,Treaty 13 - The Big Smoke🧡,"The COVID vaccine is not a magic panacea to prevent contracting COVID.

It is ""insurance"" against contracting a severe bout resulting in hospitalization or death+not a guarantee against getting the virus.

Our🇨🇦elected officials are ALL masked. https://t.co/UHeIC4MBzV",2021-11-27 23:51:53+00:00,NorthBelle4,en,0,2,4,0,Neutral,3
135,253,253,1464258629503225859,"Centre of the Universe, ON CAN","Question. 

With a new variant out now that's asked Delta to hold it's beer and countries like ours having millions of vax doses in freezers, why aren't we shipping vaccines to other countries? 

Are we now tossing out vaccines like we toss out food?",2021-11-26 15:43:56+00:00,BlameCanucks,en,1,0,1,0,Neutral,6
136,958,958,1464910836288434181,"Ontario, Canada",People who pay attention are freaking out because we know historically the response to covid is pitiful and we have watched precautions be dwindled down trying to hide the growing cases at schools with the incorrect assumption vaccines will completely fix this complete disaster..,2021-11-28 10:55:34+00:00,freakinbox,en,0,0,0,0,Neutral,6
137,913,913,1464810111973658625,"Ontario, Canada","I’m baffled how parts of Africa go from being practically Covid-free to having this horrible new variant. 

Scientists mystified, wary, as Africa avoids COVID disaster - ABC News via @ABC - https://t.co/Bwc0Mv5ai9",2021-11-28 04:15:20+00:00,Delphi_63,en,0,0,0,0,Neutral,5
138,496,496,1464387565256003587,West Vancouver Canada,EU moves to place #COVID19  booster jabs at heart of travel rules~&gt;https://t.co/A7Lwljke9c https://t.co/uxl684cWHk,2021-11-27 00:16:17+00:00,Peepsqueak,en,0,0,1,1,Neutral,4
139,315,315,1464288769004261382,"Toronto, Ontario",I hear travel from South Africa now restricted because of COVID. Karma? https://t.co/3ToU2DGeFP,2021-11-26 17:43:42+00:00,j_bubbie,en,0,0,4,0,Neutral,4
140,387,387,1464325060001517575,Atlantic Canada,"Nova Scotia is reporting 28 new cases of COVID-19 on Friday.
https://t.co/qWlLfYr2b8",2021-11-26 20:07:54+00:00,globalhalifax,en,0,1,1,0,Netural,4
141,322,322,1464292864842739713,Canada,"“First European case of new Covid variant detected in Belgium
Variant found in unvaccinated woman with no links to southern Africa, as UK bans flights from six countries” https://t.co/d0r60Xs23Y",2021-11-26 17:59:58+00:00,canuk2006,en,0,0,0,0,Neutral,5
142,288,288,1464274732824604682,"Just outside of Saskatoon, SK","Taking statements Pfizer made prior to Delta and holding it against them when the vaccine doesn't work as well as it did in their study is just another tactic in the anti-vaccine playbook of deceit. If you have to spread misinformation to convince people, you're doing it wrong. https://t.co/qhGZ2thQu2",2021-11-26 16:47:55+00:00,m3t4lw01f,en,0,0,0,0,Negative,6
143,510,510,1464395734602690567,"Ajax, Ontario","on top of that, covid rules are fucking atrocious. Cant even see my own dad in the hospital unless I’m alone, not as a family🤦🏽‍♂️ https://t.co/NFwwzeYgkR",2021-11-27 00:48:44+00:00,therealakshayan,en,0,0,5,0,Negative,6
144,560,560,1464426571226308617,"Toronto, Ontario","A new #COVID-19 variant shouldn’t be a surprise. While South Africa’s vaccination rate is 27%, its rural areas are in single digits. The cartel of rich countries has monopolized 89% of vaccines, and 71% of all future scheduled deliveries. More variants? https://t.co/zt2wMZZcAL",2021-11-27 02:51:16+00:00,mrigankshail,en,0,0,7,2,Negative,2
145,469,469,1464373349941977098,"Toronto, Canada","Note: Traveller from SA staying at HK hotel positive with a lousy mask may have infected other guests on the floor. A traveller from Canada staying right across the hall tests positive.
https://t.co/GO4kMwuHyv via @nationalpost",2021-11-26 23:19:48+00:00,dave1agar,en,1,1,1,0,Neutral,5
146,1146,1146,1465096000683585539,"Guelph, ON",If you want this shit to end (eventually) stop with the bitching and complaining and get the vaccine. https://t.co/g93AAGrLpo https://t.co/Jn7Dk78R4q,2021-11-28 23:11:21+00:00,IcemanFTW,en,0,0,1,0,Negative,6
147,720,720,1464637113618604034,Canada,"$PTN ✅ Believe me or don’t. That’s your choice. Unlike the vaccine you get to choose whether you want to go for it or not. In this case if you chose to not go for it you lost, that’s unfortunate. Squeezy does not lo... https://t.co/0uEsyXq26m https://t.co/Z3XYZB8QqJ",2021-11-27 16:47:54+00:00,SqueezyMoto,en,0,0,2,0,Negative,6
148,15,15,1464026971717963776,British Columbia,"Thousands of Canadian businesses and over 2 million jobs were protected by the federal government's support for the tourism, hotel, and event industries. #Canada #BCTourismCounts

https://t.co/LXQLm5HXVL",2021-11-26 00:23:25+00:00,TIABC_CA,en,0,0,3,0,Neutral,5
149,699,699,1464627039865032707,"Toronto, Canada",Is it just me or does the name of the new COVID-19 variant sound like it mutated from aliens?,2021-11-27 16:07:52+00:00,salandsimone,en,0,0,2,0,Neutral,6
150,578,578,1464445235853860864,"Calgary, Alberta","Pretty much 

#Climate
#TrudeauCorruption
#DefundCBC
#CdnPoli
#NoVaccineMandates
#Covid
#NoLockdowns
#JustinTrudeau https://t.co/q5scVf6rpw",2021-11-27 04:05:26+00:00,chrysoils1,en,1,0,2,0,Neutral,3
151,214,214,1464226401742110721,"Toronto, Canada",The coronavirus epidemic is the same never ending group project over and over.,2021-11-26 13:35:52+00:00,orenmazor,en,0,2,3,0,Neutral,6
152,861,861,1464763895189409793,B.C. Canada,How to record a fake covid video https://t.co/Uw2f1uztXL,2021-11-28 01:11:41+00:00,shane_mcminn,en,7,1,26,0,Neutral,6
153,40,40,1464041151854481411,"Toronto, Ontario","Stocks slip, havens rally as new COVID-19 variant spooks investors https://t.co/SJUum6B8tM",2021-11-26 01:19:45+00:00,ValenzuelaPost,en,0,0,0,0,Neutral,1
154,298,298,1464278706730373124,Canada,not sure who’s responsible for the well-meaning yet terribly acted-out radio ads about getting the c-19 vaccine..oh my-those ads are definitely not going to get the non-vaxxed crowd racing to the nearest clinic. Use some ppl w/ real emotions @YourAlberta #coronavirus #NewVariant,2021-11-26 17:03:43+00:00,HeatherOnTheDL,en,0,0,0,0,Negativce,6
155,918,918,1464816180040855555,Canada,Where do these people get their information from??  No covid vaccine contains penicillin.  #antivaxxers   🤦‍♀️🤦‍♀️🤦‍♀️ https://t.co/R4i5TvuXG9,2021-11-28 04:39:26+00:00,camidlifecrisis,en,1,2,6,0,Neutral,6
156,748,748,1464669229714710531,"New Brunswick, Canada",Covid-19 vaccine mandates for children: what is the science behind this? | Voice for Science and Solidarity https://t.co/oxbStpvDVr,2021-11-27 18:55:31+00:00,marseelee,en,0,0,0,0,Neutral,4
157,121,121,1464091433057591298,"Montréal, Québec",Informative article in the  @globeandmail on the importance of open science in fighting the pandemic. https://t.co/puN1qYiICd,2021-11-26 04:39:33+00:00,ianvh,en,0,0,0,0,Neutral,6
158,1107,1107,1465067927904800768,New Westminster BC Canada,COVID-19 update for Nov. 27-28: Omicron variant spreads around the world | Omicron symptoms are mild so far: Experts | Omicron variant not yet detected in B.C. https://t.co/EryqOzpndV via @VancouverSun,2021-11-28 21:19:48+00:00,gerrjame,en,0,0,0,0,Neutral,2
159,789,789,1464701471233085440,"Vancouver, BC, Canada","(4) UK prime minister announces ""targeted"" measures to combat Omicron Covid-19 variant | @scoopit https://t.co/IOe9M2sUOZ",2021-11-27 21:03:38+00:00,EnzoCalamo,en,0,0,0,0,Neutral,5
160,1114,1114,1465075943832178689,Ontario,"#NEW: The Ministry of Health says 'Today, the province of Ontario has confirmed two cases of the Omicron variant of COVID-19 in Ottawa,' the statement says 'Ontario is prepared and ready to respond to this new variant.'",2021-11-28 21:51:39+00:00,wyattsharpe8,en,1,1,15,2,Neutral,2
161,733,733,1464655205631512583,Birmingham/Glasgow when I can,"So I can go to a concert with 15,000 people with no mask but if I want to go buy a pint of milk from Tesco I need to wear one…..sure Boris, I mean you can only catch Covid in a shop anyways can’t you….? FFS 🤦🏻‍♀️",2021-11-27 17:59:47+00:00,bananas_are_bad,en,0,1,2,0,Negative,3
